1,K66E-RE,RBE4001 69,Đồ án tốt nghiệp,ONL,Khoa ĐTVT,10,300,CL,6,3,,
2,K66E-RE,RBE3051 69,Thực tập ngành Kỹ thuật Robot,ONL,Khoa ĐTVT,3,300,CL,6,1,,
3,K66G-AT,AGT4000 23,Đồ án tốt nghiệp,ONL,Khoa CNNN,10,300,CL,CN,1,,
4,K66S-AE,AER4002 21,Thực tập tốt nghiệp,ONL,Nguyễn Văn Thương,3,300,CL,CN,3,,
5,K66S-AE,AER4050 21,Đồ án tốt nghiệp,ONL,Nguyễn Văn Thương,10,300,CL,CN,2,,
6,K67A-AI,AIT3017 1,Thiết kế phần cứng cho học sâu,LT,Nguyễn Kiêm Hùng,3,85,CL,2,2,105-GĐ3,Học 1-15
7,K67A-AI,AIT3018 2,"Nhận thức, ngôn ngữ và tư duy",LT,Nguyễn Thị Thùy Linh,3,90,CL,2,3,105-GĐ3,Học 1-15
9,K67C-CE1,CTE3028 32,Kiến trúc trong xây dựng,LT,Trần Tuấn Linh,2,50,CL,3,1,405-GĐ4-A,Học tuần 1-10
10,K67C-CE1,CTE3056 32,BIM trong Xây dựng – Giao thông,LT,Ngô Đình Đạt,2,50,CL,3,2,405-GĐ4-A,Học tuần 1-15
11,K67C-CE1,CTE3058 32,Tin học ứng dụng trong Xây dựng,LT,Ngô Đình Đạt,2,50,CL,2,1,405-GĐ4-A,Học tuần 1-15
12,K67C-CE1,CTE3059 32,Đồ án 2A: Nền và móng,LT,Nguyễn Văn Bắc+Nguyễn Hữu Hùng,2,50,CL,3,4,405-GĐ4-A,Học tuần 1-10
13,K67C-CE1,CTE3060 32,Đồ án 3A: Kết cấu bê tông cốt thép,LT,Nguyễn Ngọc Vinh+Phạm Hồng Ngọc,2,50,CL,2,2,405-GĐ4-A,Học tuần 1-10
14,K67C-CE1,CTE3061 32,Đồ án 4A: Kết cấu thép,LT,Nguyễn Văn Hùng+Bùi Văn Trường,2,50,CL,6,1,405-GĐ4-A,Học tuần 1-10
15,K67C-CE1,CTE3062 32,Thiết kế nhà bê tông cốt thép,LT,Nguyễn Thị Thanh Thúy+Phạm Hồng Ngọc,3,50,CL,5,1,405-GĐ4-A,Học tuần 1-10
16,K67C-CE1,CTE3062 32,Thiết kế nhà bê tông cốt thép,TH,Nguyễn Thị Thanh Thúy+Phạm Hồng Ngọc,3,50,CL,3,3,405-GĐ4-A,Học tuần 2-11
17,K67C-CE1,CTE3064 32,Kỹ thuật thi công,LT,Nguyễn Ngọc Thắng,2,50,CL,2,3,405-GĐ4-A,Học tuần 1-10
18,K67C-CE1+K67C-CE2,PEC1008 32,Kinh tế chính trị Mác – Lênin,LT,ĐHKT,2,50,CL,5,2,205-GĐ4-A,Học tuần 1-10
19,K67C-CE2,CTE3028 32,Kiến trúc trong xây dựng,LT,Trần Tuấn Linh,2,50,CL,4,2,205-GĐ4-A,Học tuần 1-10
20,K67C-CE2,CTE3056 32,BIM trong Xây dựng – Giao thông,LT,Ngô Đình Đạt,2,50,CL,2,3,406-GĐ4-A,Học tuần 1-15
21,K67C-CE2,CTE3075 32,Thiết kế đường ô tô,LT,Vũ Văn Huy,3,50,CL,4,1,406-GĐ4-A,Học tuần 1-10
22,K67C-CE2,CTE3075 32,Thiết kế đường ô tô,TH,Vũ Văn Huy,3,50,CL,2,1,406-GĐ4-A,Học tuần 2-11
23,K67C-CE2,CTE3069 32,Đồ án 2B: Nền và móng,LT,Nguyễn Văn Hùng+Trần Đức Tâm,2,50,CL,2,2,406-GĐ4-A,Học tuần 1-10
24,K67C-CE2,CTE3070 32,Đồ án 3B: Kết cấu bê tông cốt thép,LT,Nguyễn Ngọc Vinh+Phạm Hồng Ngọc,2,50,CL,5,1,406-GĐ4-A,Học tuần 1-10
25,K67C-CE2,CTE3071 32,Đồ án 4B: Kết cấu thép,LT,Nguyễn Văn Hùng+Bùi Văn Trường,2,50,CL,6,1,307-GĐ4-A,Học tuần 1-10
26,K67C-CE2,CTE3073 32,Cơ sở công trình cầu,LT,Phạm Văn Phê,2,50,CL,5,3,406-GĐ4-A,Học tuần 1-10
27,K67C-CE2,CTE3074 32,Thiết kế cầu,LT,Nguyễn Đắc Đức,3,50,CL,6,2,406-GĐ4-A,Học tuần 1-10
28,K67C-CE2,CTE3074 32,Thiết kế cầu,TH,Nguyễn Đắc Đức,3,50,CL,6,3,406-GĐ4-A,Học tuần 2-11
29,K67E-CE1,ELT3203 65,Thiết kế mạch tích hợp tương tự,LT,Chử Đức Trình+Đỗ Quang Lộc,3,40,CL,3,2,104-GĐ3,Học tuần 1-10
30,K67E-CE1,ELT3203 65,Thiết kế mạch tích hợp tương tự,TH,Đỗ Quang Lộc,3,40,CL,4,3,104-GĐ3,Học tuần 2-11
31,K67E-CE1,ELT3293 65,Công nghệ vi cơ điện tử,LT,Nguyễn Xuân Dương,3,40,CL,3,3,213-GĐ3,Học tuần 1-15
32,K67E-CE1,ELT3246 65,Lập trình DSP,LT,Nguyễn Hồng Thịnh,3,40,CL,6,4,104-GĐ3,Học tuần 1-5
33,K67E-CE1,ELT3246 65,Lập trình DSP,TH,Lê Quốc Anh,3,40,CL,2,3,104-GĐ3,Học tuần 2-11
34,K67E-CE1,ELT3246 65,Lập trình DSP,TH,Lê Quốc Anh,3,40,CL,6,3,203-GĐ3,Học tuần 2-11
35,K67E-CE1,ELT3299 65,Công nghệ máy tính quang học,LT,Phạm Đức Quang,3,40,CL,3,4,104-GĐ3,Học tuần 1-10
36,K67E-CE1,ELT3299 65,Công nghệ máy tính quang học,LT,Phạm Đức Quang,3,40,CL,6,2,104-GĐ3,Học tuần 2-11
132,K67I-CN,INT3324 2,An ninh di động **,TH,Lê Thị Hợi,3,50,CL,3,2,503-GĐ4-A,"Ca 2, học tuần 11-15",Học từ tuần 2
133,K67I-CN,INT3313E 1,"Các vấn đề hiện đại của Truyền thông và Mạng máy tính",LT,Trần Trúc Mai,3,50,CL,6,1,206-GĐ4-A,,Học tuần 1-15
134,K67I-CN,INT3319 1,Điện toán đám mây,LT,Nguyễn Ngọc Tân,3,50,CL,3,4,206-GĐ4-A,,Học tuần 1-10
135,K67I-CN,INT3319 1,Điện toán đám mây,TH,Đào Minh Thư,3,50,CL,2,2,206-GĐ4-A,,Học từ tuần 2
136,K67I-CN,INT3022 1,"Phát triển ứng dụng Internet of Things",LT,Nguyễn Ngọc Tân,3,40,CL,2,3,202-GĐ4-B,,Học tuần 1-10
137,K67I-CN,INT3022 1,"Phát triển ứng dụng Internet of Things",TH,Nguyễn Thái Dương,3,40,CL,3,2,204-GĐ4-A,,Học từ tuần 2
138,K67I-CN,INT3305 2,Truyền thông đa phương tiện,LT,Lê Thanh Hà,3,50,CL,5,1,206-GĐ4-A,,Học tuần 1-15
141,K67I-CS1,INT3120 4,Phát triển ứng dụng di động,LT,Nguyễn Đức Anh,3,80,CL,2,2,207-GĐ3,,Học tuần 1-10
142,K67I-CS1,INT3120 4,Phát triển ứng dụng di động,TH,Trần Mạnh Cường,3,80,CL,2,1,205-GĐ3,,Học từ tuần 2
143,K67I-CS1,INT3105 3,Kiến trúc phần mềm,LT,Võ Đình Hiếu,3,80,CL,2,3,205-GĐ3,,Học tuần 1-15
144,K67I-CS1,INT3102 1,Phương pháp tính,LT,Đặng Thanh Hải,3,80,CL,5,2,102-GĐ3,,Học tuần 1-15
145,"K67I-CS1+K67I-CS2",INT3131 2,Dự án khoa học,ONL,Nguyễn Thị Nhật Thanh,3,330,CL,6,1,,,
146,K67I-CS2,INT3231 2,Công nghệ Blockchain,LT,Lê Hồng Hải,4,80,CL,2,1,208-GĐ3,Ca 1,"Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
147,K67I-CS2,INT3231 2,Công nghệ Blockchain,LT,Lê Hồng Hải,4,80,CL,6,3,208-GĐ3,"Ca 2, học từ tuần 11-15","Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
148,K67I-CS2,INT3121 2,Các chuyên đề trong KHMT,LT,Mẫn Đức Chức,3,80,CL,6,2,208-GĐ3,,Học tuần 1-15
149,K67I-CS2,INT3102 2,Phương pháp tính,LT,Lê Phê Đô,3,90,CL,4,1,105-GĐ3,,Học tuần 1-15
150,K67I-CS3,INT3423E 1,Tin sinh học ứng dụng,LT,Lê Sỹ Vinh,3,80,CL,5,2,207-GĐ3,,Học tuần 1-15
151,K67I-CS3,INT2044E 2,Lý thuyết thông tin,LT,Lê Nguyên Khôi,3,80,CL,6,1,207-GĐ3,,Học tuần 1-15
152,K67I-CS3,INT3103 2,Tối ưu hóa,LT,Nghiêm Nguyễn Việt Dũng,3,80,CL,5,1,207-GĐ3,,Học tuần 1-15
153,"K67I-CS3+K67I-CS4",INT3132 2,Dự án công nghệ,ONL,Nguyễn Thị Nhật Thanh,3,330,CL,CN,1,,,
154,K67I-CS4,INT3412E 2,Thị giác máy,LT,Lê Thanh Hà,3,80,CL,5,2,206-GĐ3,,Học tuần 1-15
155,K67I-CS4,INT2041 2,Tương tác người-máy,LT,Ngô Thị Duyên,3,80,CL,2,3,102-GĐ3,,Học tuần 1-15
156,K67I-CS4,INT3103 3,Tối ưu hóa,LT,Đỗ Đức Đông,3,80,CL,2,2,106-GĐ3,,Học tuần 1-15
157,K67I-IS1,INT2045E 1,Quản lý dự án HTTT,LT,Nguyễn Thị Hậu,4,40,CL,4,1,214-GĐ3,Ca 1,"Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
158,K67I-IS1,INT2045E 1,Quản lý dự án HTTT,LT,Nguyễn Thị Hậu,4,40,CL,5,2,214-GĐ3,"Ca 2, học từ tuần 11-15","Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
159,K67I-IS1+K67I-IS2,INT3220E 1,Các chủ đề hiện đại của HTTT,LT,Nguyễn Ngọc Hoá,3,80,CL,3,2,205-GĐ3,,Học tuần 1-15
160,K67I-IS1+K67I-IS2,INT4002 1,Thực tập doanh nghiệp,ONL,Khoa CNTT,3,80,CL,7,1,,,
161,K67I-IS2,INT3235E 1,"Phân tích mạng phương tiện xã hội trong kinh doanh",LT,Trần Mai Vũ,4,40,CL,6,2,213-GĐ3,Ca 1,"Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
162,K67I-IS2,INT3235E 1,"Phân tích mạng phương tiện xã hội trong kinh doanh",LT,Trần Mai Vũ,4,40,CL,3,3,214-GĐ3,"Ca 2, học từ tuần 11-15","Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
163,K67I-IS2,INT3233 1,Khai phá dữ liệu hướng lĩnh vực,LT,Trần Mai Vũ,3,40,CL,2,1,104-GĐ3,,Học tuần 1-15
164,K67I-IT CLC,INT3143 1,Phát triển các hệ thống thông minh,LT,Nguyễn Văn Sơn,3,40,CL,4,1,405-GĐ4-A,,Học tuần 1-15
165,K67I-IT CLC,INT3117 4,"Kiểm thử và đảm bảo chất lượng phần mềm",LT,Phạm Ngọc Hùng,3,40,CL,4,3,405-GĐ4-A,,Học tuần 1-15
166,K67I-IT CLC,INT3109 2,Thu thập và phân tích yêu cầu,LT,Đặng Đức Hạnh,3,40,CL,4,2,501-GĐ4-A,,Học tuần 1-15
168,K67I-IT CLC,THL1057 1,Nhà nước và Pháp luật Đại cương,ONL,Viện Khảo thí,2,300,CL,5,3,,,"Học 1 ca trong 10 tuần đầu, thi theo lịch của Viện Khảo thí"
169,K67I-IT CLC,INT3507 3,"Các vấn đề hiện đại Công nghệ thông tin",LT,Lê Sỹ Vinh,3,40,CL,2,2,402-GĐ4-A,,Học tuần 1-15
175,K67I-IT1,INT3111 2,Quản lý dự án phần mềm,LT,Trần Hoàng Việt,3,40,CL,5,2,402-GĐ4-A,,Học tuần 1-15
176,K67I-IT1,INT3117 3,"Kiểm thử và đảm bảo chất lượng phần mềm",LT,Nguyễn Thu Trang,3,40,CL,2,1,401-GĐ4-A,,Học tuần 1-15
177,K67I-IT1,INT3110 4,"Phân tích và thiết kế hướng đối tượng",LT,Trương Ninh Thuận,3,40,CL,5,1,402-GĐ4-A,,Học tuần 1-15
178,K67I-IT1+K67I-IT2,INT3131 1,Dự án khoa học,ONL,Mẫn Đức Chức,3,55,CL,CN,1,,,
179,K67I-IT1+K67I-IT2,INT3507 1,"Các vấn đề hiện đại Công nghệ thông tin",LT,Nguyễn Đức Anh,3,55,CL,4,1,106-GĐ4-A,,Học tuần 1-15
180,K67I-IT1+K67I-IT2,BSA2002 3,Nguyên lý marketing,LT,Lê Thị Hải Hà,3,55,CL,4,4,106-GĐ3,,Học tuần 1-15
181,"K67I-IT1+K67I-IT CLC",INT3209 3,Khai phá dữ liệu,LT,Lê Hoàng Quỳnh,3,40,CL,6,1,302-GĐ4-A,,Học tuần 1-15
182,"K67I-IT1+K67I-IT CLC",INT3506 2,Các hệ thống thương mại điện tử,LT,Bùi Quang Hưng,3,40,CL,6,3,213-GĐ3,,Học tuần 1-15
183,"K67I-IT1+K67I-IT CLC",INT3230 1,Mật mã và an toàn thông tin,LT,Lê Phê Đô,4,40,CL,3,1,305-GĐ4-A,Ca 1,"Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
184,"K67I-IT1+K67I-IT CLC",INT3230 1,Mật mã và an toàn thông tin,LT,Lê Phê Đô,4,40,CL,4,3,211-GĐ3,"Ca 2, học từ tuần 11-15","Học 1 ca trong 10 tuần đầu, từ tuần 11 học 2 ca, thi vào đợt 2"
185,K67I-IT2,INT3132 1,Dự án công nghệ,ONL,Mẫn Đức Chức,3,60,CL,6,1,,,
186,K67I-IT2,INT3507 2,"Các vấn đề hiện đại Công nghệ thông tin",LT,Lê Khánh Trình,3,60,CL,2,2,209-GĐ4-B,,Học tuần 1-15
187,K67I-IT2,BSA2002 4,Nguyên lý marketing,LT,Lê Thị Hải Hà,3,60,CL,5,2,109-GĐ4-B,,Học tuần 1-15
188,"K67I-IT2+K67I-IT CLC",INT3404 2,Xử lý ảnh,LT,Lê Thanh Hà,3,60,CL,2,4,201-GĐ4-B,,Học tuần 1-15
189,"K67I-IT2+K67I-IT CLC",INT3405 5,Học máy,LT,Tạ Việt Cường,3,60,CL,2,1,204-GĐ4-A,,Học tuần 1-15
190,"K67I-IT2+K67I-IT CLC",INT3406 4,Xử lý ngôn ngữ tự nhiên,LT,Nguyễn Văn Vinh,3,60,CL,2,3,204-GĐ4-A,,Học tuần 1-15
193,K67I-IT20,INT3510 1,Chuẩn kỹ năng của CNTT,LT,Dương Lê Minh+Lê Minh Đức,2,66,CL,4,2,106-GĐ4-A,"KS. Lê Minh Đức (Rikkei)",Học tuần 1-10
194,K67I-IT20,INT3138 1,Chuyên đề Công nghệ Nhật Bản (*),LT,Ngô Thị Duyên,3,66,CL,4,4,106-GĐ4-A,,Học tuần 1-15
195,K67I-IT20,INT3141 2,"Tiếng Nhật trong Công nghệ thông tin 2 (*)",LT,Framgia,3,33,CL,5,2,509-GĐ4-B,"Giảng viên công ty Sun*",Học tuần 1-15
196,K67I-IT20,INT3141 1,"Tiếng Nhật trong Công nghệ thông tin 2 (*)",LT,Framgia,3,33,CL,5,3,509-GĐ4-B,"Giảng viên công ty Sun*",Học tuần 1-15
197,K67M-AT-TĐH,EMA3017 39,Cảm biến và cơ cấu chấp hành,LT,Trương Xuân Hùng,2,40,CL,6,2,305-GĐ4-A,,Học tuần 1-10
198,K67M-AT-ĐL,EMA3021 39,"Các phương pháp điều khiển tiên tiến",LT,Phạm Quốc Tuấn,2,20,CL,4,1,506-GĐ4-A,,Học tuần 1-10
199,K67M-AT,EMA3062 39,Điều khiển PLC,LT,Hoàng Văn Mạnh,3,80,CL,2,2,205-GĐ3,,Học 1-8
200,K67M-AT-TĐH,EMA3062 39,Điều khiển PLC,TH,Nguyễn Quốc Trưởng,3,20,1,7,1,502-E5,,Học tuần 5-15
201,K67M-AT-TĐH,EMA3062 39,Điều khiển PLC,TH,Nguyễn Quốc Trưởng,3,20,2,3,3,502-E5,,Học tuần 5-15
202,K67M-AT-ĐL,EMA3062 39,Điều khiển PLC,TH,Nguyễn Quốc Trưởng,3,20,3,7,2,502-E5,,Học tuần 5-15
203,K67M-AT-ĐL,EMA3062 39,Điều khiển PLC,TH,Nguyễn Quốc Trưởng,3,20,4,5,3,502-E5,,Học tuần 5-15
204,K67M-AT,EMA3062 40,Điều khiển PLC,LT,Hoàng Văn Mạnh,3,40,CL,2,3,106-GĐ3,,Học 1-8
205,K67M-AT-ĐL,EMA3062 40,Điều khiển PLC,TH,Nguyễn Quốc Trưởng,3,20,1,5,1,502-E5,,Học tuần 5-15
206,K67M-AT-TĐH,EMA3062 40,Điều khiển PLC,TH,Nguyễn Quốc Trưởng,3,20,2,7,3,502-E5,,Học tuần 5-15
207,K67M-AT-TĐH,EMA3068 39,Động cơ và cơ sở truyền động điện,LT,Nguyễn Thị Hồng Hạnh,2,40,CL,4,2,216-GĐ3,,Học tuần 1-10
208,K67M-AT,EMA3084 39,Vi xử lý và vi điều khiển,LT,Phạm Mạnh Thắng+Vũ Đình Nam,3,90,CL,2,4,106-GĐ3,,Học 1-8
209,K67M-AT-TĐH,EMA3084 39,Vi xử lý và vi điều khiển,TH,Vũ Đình Nam,3,22,1,3,2,502-E5,,Học tuần 5-15
210,K67M-AT-TĐH,EMA3084 39,Vi xử lý và vi điều khiển,TH,Vũ Đình Nam,3,22,2,3,1,502-E5,,Học tuần 5-15
211,K67M-AT-ĐL,EMA3084 39,Vi xử lý và vi điều khiển,TH,Vũ Đình Nam,3,23,3,6,1,502-E5,,Học tuần 5-15
212,K67M-AT-ĐL,EMA3084 39,Vi xử lý và vi điều khiển,TH,Vũ Đình Nam,3,23,4,5,2,502-E5,,Học tuần 5-15
213,K67M-AT,EMA3085 39,Robot công nghiệp,LT,Đặng Anh Việt,2,90,CL,4,3,107-GĐ3,,Học tuần 1-15
214,K67M-AT-TĐH,EMA3108 39,Tự động hóa quá trình sản xuất,LT,Phạm Văn Bạch Ngọc,3,45,CL,2,1,217-GĐ3,,Học tuần 1-10
215,K67M-AT-TĐH,EMA3108 39,Tự động hóa quá trình sản xuất,TH,Phạm Văn Bạch Ngọc,3,45,CL,6,3,217-GĐ3,,Học tuần 2-11
216,K67M-AT-ĐL,EMA3136 39,Đo lường nâng cao,LT,Trương Xuân Hùng,3,40,CL,3,2,503-GĐ4-A,,Học tuần 1-10
217,K67M-AT-ĐL,EMA3136 39,Đo lường nâng cao,LT,Trương Xuân Hùng,3,40,CL,4,2,502-GĐ4-A,,Học tuần 2-11
218,K67M-AT-ĐL,EMA3149 39,Xử lý và nhận dạng ảnh,LT,Đinh Trần Hiệp,2,40,CL,3,1,506-GĐ4-A,,Học tuần 1-10
219,K67M-AT-ĐL,EMA3149 39,Xử lý và nhận dạng ảnh,TH,Lê Công Hiếu,2,40,CL,2,1,203-GĐ3,,Học tuần 2-11
220,K67M-EM-B,EMA3094 34,"Thủy động lực học - môi trường biển",LT,Đinh Văn Mạnh,4,40,CL,4,2,203-GĐ3,,Học tuần 1-15
221,K67M-EM-B,EMA3094 34,"Thủy động lực học - môi trường biển",LT,Đinh Văn Mạnh,4,40,CL,3,2,301-GĐ4-A,,Học tuần 11-15
222,K67M-EM-B,EMA3105 34,"Đồ án thủy động lực học - môi trường biển",LT,Đặng Song Hà,3,40,CL,6,1,202-GĐ4-A,,Học tuần 1-10
223,K67M-EM-B,EMA3096 34,"Công trình biển ngoài khơi, độ tin cậy và đồ án",LT,Đào Như Mai,4,40,CL,2,4,202-GĐ4-A,,Học tuần 1-10
224,K67M-EM-B,EMA3096 34,"Công trình biển ngoài khơi, độ tin cậy và đồ án",TH,Nguyễn Việt Khoa,4,40,CL,5,2,104-GĐ3,,
225,K67M-EM-B,EMA3097 34,"Công trình biển ven bờ (đê, cản, đường ống, bể chứa) và đồ án",LT,Nguyễn Trường Giang,4,40,CL,2,3,401-GĐ4-A,,Học tuần 1-10
226,K67M-EM-B,EMA3097 34,"Công trình biển ven bờ (đê, cản, đường ống, bể chứa) và đồ án",TH,Nguyễn Trường Giang,4,40,CL,4,3,202-GĐ4-A,,Học tuần 2-11
227,K67M-EM-B,EMA3097 34,"Công trình biển ven bờ (đê, cản, đường ống, bể chứa) và đồ án",TH,Nguyễn Trường Giang,4,40,CL,3,1,202-GĐ4-A,,Học tuần 2-11
228,K67M-EM-B,EMA3146 34,Kỹ thuật đo đạc môi trường biển,LT,Nguyễn Tiến Hùng,3,40,CL,2,1,Viện cơ,,
229,K67M-EM-B,EMA3146 34,Kỹ thuật đo đạc môi trường biển,TH,Nguyễn Tiến Hùng,3,40,CL,5,3,Viện cơ,,Học tuần 2-11
230,K67M-EM-B,EMA3146 34,Kỹ thuật đo đạc môi trường biển,TH,Nguyễn Tiến Hùng,3,40,CL,5,4,Viện cơ,,Học tuần 2-11
231,K67M-EM-TK,EMA3147 34,"Động lực học - môi trường nước và đồ án",LT,Trần Thu Hà,4,40,CL,2,1,216-GĐ3,,Học tuần 1-10
232,K67M-EM-TK,EMA3147 34,"Động lực học - môi trường nước và đồ án",TH,Trần Thu Hà,4,40,CL,3,1,504-GĐ4-A,,Học tuần 2-11
233,K67M-EM-TK,EMA3147 34,"Động lực học - môi trường nước và đồ án",TH,Trần Thu Hà,4,40,CL,3,2,504-GĐ4-A,,Học tuần 2-11
234,K67M-EM-TK,EMA3092 34,"Động lực học - môi trường không khí và đồ án",LT,Dương Ngọc Hải,4,40,CL,4,3,301-GĐ4-A,,Học tuần 1-12
235,K67M-EM-TK,EMA3092 34,"Động lực học - môi trường không khí và đồ án",TH,Đặng Thế Ba+Dương Ngọc Hải,4,40,CL,4,2,217-GĐ3,,Học tuần 7-15
236,K67M-EM-TK,EMA3092 34,"Động lực học - môi trường không khí và đồ án",TH,Đặng Thế Ba+Dương Ngọc Hải,4,40,CL,6,1,216-GĐ3,,Học tuần 7-15
237,K67M-EM-TK,EMA3093 34,Máy - thiết bị thủy khí và đồ án,LT,Đỗ Huy Điệp,4,40,CL,2,2,217-GĐ3,,Học tuần 1-15
238,K67M-EM-TK,EMA3093 34,Máy - thiết bị thủy khí và đồ án,TH,Đỗ Huy Điệp,4,40,CL,4,4,301-GĐ4-A,,Học tuần 2-13
239,K67M-EM-TK,EMA3104 34,Cơ học chất lỏng thực nghiệm,LT,Bùi Đình Trí,3,40,CL,5,3,Viện cơ,,Học tuần 1-5
240,K67M-EM-TK,EMA3104 34,Cơ học chất lỏng thực nghiệm,TH,Bùi Đình Trí,3,40,CL,5,4,Viện cơ,,Học tuần 2-11
241,K67M-EM-TK,EMA3110 34,Kỹ thuật đường ống,LT,Vũ Lâm Đông,3,40,CL,6,3,Viện cơ,,Học tuần 1-10
242,K67M-EM-VL,EMA3117 34,Vật liệu tiên tiến và composite,LT,Nguyễn Đình Đức,3,40,CL,3,4,301-GĐ4-A,,Học tuần 1-10
243,K67M-EM-VL,EMA3117 34,Vật liệu tiên tiến và composite,TH,Vũ Thị Thùy Anh,3,40,CL,6,3,301-GĐ4-A,,Học tuần 2-11
244,K67M-EM-VL,EMA3118 34,Lý thuyết tấm và vỏ,LT,Nguyễn Đình Đức+Phạm Hồng Công,4,40,CL,3,3,301-GĐ4-A,,Học tuần 1-10
245,K67M-EM-VL,EMA3118 34,Lý thuyết tấm và vỏ,TH,Phạm Hồng Công,4,40,CL,6,2,301-GĐ4-A,,Học tuần 2-11
246,K67M-EM-VL,EMA3119 34,"Các phương pháp số trong cơ học vật liệu và kết cấu",LT,Nguyễn Đình Đức+Phạm Đình Nguyện,4,40,CL,6,1,301-GĐ4-A,,Học tuần 1-10
247,K67M-EM-VL,EMA3119 34,"Các phương pháp số trong cơ học vật liệu và kết cấu",TH,Phạm Đình Nguyện,4,40,CL,2,4,401-GĐ4-A,,Học tuần 2-11
248,K67M-EM-VL,EMA3120 34,Động lực học trong công trình,LT,Trần Quốc Quân,4,40,CL,2,3,502-GĐ4-A,,Học tuần 1-10
249,K67M-EM-VL,EMA3120 34,Động lực học trong công trình,TH,Trần Quốc Quân,4,40,CL,2,4,502-GĐ4-A,,Học tuần 2-11
250,K67M-EM-VL,EMA3121 34,Lý thuyết dẻo,LT,Nguyễn Đình Đức+Trần Quốc Quân,3,40,CL,3,1,301-GĐ4-A,,Học tuần 1-10
251,K67M-EM-VL,EMA3121 34,Lý thuyết dẻo,TH,Trần Quốc Quân,3,40,CL,3,2,302-GĐ4-A,,Học tuần 2-11
252,K67M-EM-VT,EMA3106 34,Nhập môn công nghệ vũ trụ,LT,Lê Xuân Huy,3,40,CL,4,1,301-GĐ4-A,,
253,K67M-EM-VT,EMA3106 34,Nhập môn công nghệ vũ trụ,TH,Lê Tiến Dung,3,40,CL,3,1,216-GĐ3,,
254,K67M-EM-VT,EMA3101 34,Kết cấu thiết bị bay và đồ án,LT,Nguyễn Lương Thiện,4,40,CL,6,2,203-GĐ3,,Học tuần 1-10
255,K67M-EM-VT,EMA3101 34,Kết cấu thiết bị bay và đồ án,TH,Nguyễn Lương Thiện,4,40,CL,6,1,217-GĐ3,,Học tuần 2-11
256,K67M-EM-VT,EMA3102 34,"Cảm biến, điều khiển vệ tinh và đồ án",LT,Ngô Duy Tân,4,40,CL,6,3,216-GĐ3,,Học tuần 1-10
257,K67M-EM-VT,EMA3102 34,"Cảm biến, điều khiển vệ tinh và đồ án",TH,Trương Tuấn Anh,4,40,CL,3,2,216-GĐ3,,Học tuần 2-11
258,K67M-EM-VT,EMA3102 34,"Cảm biến, điều khiển vệ tinh và đồ án",TH,Trương Tuấn Anh,4,40,CL,5,2,202-GĐ4-A,,Học tuần 2-11
259,K67M-EM-VT,EMA3103 34,"Thiết kế, tích hợp vệ tinh nhỏ và đồ án",LT,Tô Vũ Thanh,4,40,CL,5,1,301-GĐ4-A,,Học tuần 1-10
260,K67M-EM-VT,EMA3103 34,"Thiết kế, tích hợp vệ tinh nhỏ và đồ án",TH,Huỳnh Xuân Quang,4,40,CL,4,3,302-GĐ4-A,,Học tuần 2-11
261,K67M-EM-VT,EMA3103 34,"Thiết kế, tích hợp vệ tinh nhỏ và đồ án",TH,Huỳnh Xuân Quang,4,40,CL,4,4,305-GĐ4-A,,Học tuần 2-11
262,K67M-EM-VT,EMA3109 34,Nhập môn khí động học thiết bị,LT,Thái Doãn Tường,3,40,CL,2,1,Viện cơ,,Học tuần 1-10
263,K67M-EM-VT,EMA3109 34,Nhập môn khí động học thiết bị,TH,Thái Doãn Tường,3,40,CL,2,2,Viện cơ,,Học tuần 2-11
264,K67M-MT1,UET1002 44,Kỹ năng khởi nghiệp,LT,Hoàng Thị Hải Yến,2,40,CL,2,2,302-GĐ4-A,,Học tuần 1-10
265,K67M-MT1,EMA3135 46,SCADA,LT,Hoàng Văn Mạnh,3,40,CL,3,4,302-GĐ4-A,,Học tuần 1-10
266,K67M-MT1,EMA3135 46,SCADA,TH,Nguyễn Quang Nhã,3,20,1,5,3,310-G2,,Học tuần 2-11
267,K67M-MT1,EMA3135 46,SCADA,TH,Nguyễn Quang Nhã,3,20,2,6,1,310-G2,,Học tuần 2-11
268,K67M-MT1,EMA3148 46,Đồ án chuyên ngành Cơ điện tử,LT,Phạm Mạnh Thắng+Nguyễn Quốc Trưởng,2,40,CL,3,3,302-GĐ4-A,,Học tuần 1-6
269,K67M-MT1,EMA3148 46,Đồ án chuyên ngành Cơ điện tử,TH,Nguyễn Quốc Trưởng,2,40,CL,3,1,302-GĐ4-A,,Học tuần 2-11
270,K67M-MT1,EMA3071E 46,"Ứng dụng máy tính trong đo lường và điều khiển",LT,Hoàng Văn Mạnh,3,40,CL,3,2,401-GĐ4-A,,Học tuần 1-10
